ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
5780,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000,200,OK,27,852,1043
5781,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,29,852,1043
5782,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,28,859,1540
5783,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,33,1107,4184
5785,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known,404,Not Found,30,859,1540
5786,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,29,859,1540
5787,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,26,976,22154
5788,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,29,859,1540
5789,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,24,974,2808
5790,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,26,859,1540
5791,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,27,859,1540
5792,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,26,859,1540
5793,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/nav_sidebar.js,200,OK,27,981,3063
5794,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,31,1107,4184
5796,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,30,859,1540
5797,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/theme.js,200,OK,30,981,1653
5798,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/nav_sidebar.css,200,OK,30,974,2810
5799,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/login.css,200,OK,31,973,951
5800,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/responsive.css,200,OK,29,976,16632
5801,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc,200,OK,30,894,930
5803,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,30,894,930
5804,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,31,859,1540
5805,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,32,859,1540
5806,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,31,859,1540
5807,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,31,859,1540
5808,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,33,849,2
5809,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin,200,OK,21,1107,4184
5811,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api,401,Unauthorized,26,920,58
5813,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,32,920,58
5814,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,31,852,1043
5815,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific,404,Not Found,33,859,1540
5816,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,31,858,143
5818,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/.well-known/appspecific/com.chrome.devtools.json,404,Not Found,31,859,1540
5819,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,30,976,22154
5820,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,32,859,1540
5821,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/,200,OK,33,1107,4184
5822,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,33,974,2808
5824,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,32,859,1540
5825,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,35,859,1540
5826,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/immutable.min.js,200,OK,31,983,56904
5827,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc,404,Not Found,33,859,1540
5828,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,33,859,1540
5829,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/nav_sidebar.js,200,OK,34,981,3063
5830,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,34,859,1540
5831,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/theme.js,200,OK,34,981,1653
5832,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/nav_sidebar.css,200,OK,34,974,2810
5833,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/login.css,200,OK,35,973,951
5834,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/responsive.css,200,OK,35,976,16632
5835,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,36,894,930
5836,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,35,859,1540
5837,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/insQ.min.js,200,OK,52,981,2093
5838,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,39,859,1540
5839,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health,200,OK,31,849,2
5840,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,42,859,1540
5841,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,40,859,1540
5843,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,39,1107,4184
5845,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,41,849,2
5846,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/,200,OK,52,852,1043
5847,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,43,974,2808
5848,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login,200,OK,33,1107,4194
5849,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,52,920,58
5851,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,45,859,1540
5852,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,46,976,22154
5853,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,43,859,1540
5854,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,45,859,1540
5855,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,44,859,1540
5856,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/immutable.min.js,200,OK,45,983,56904
5857,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc,404,Not Found,45,859,1540
5858,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc/redoc-logo.png,200,OK,45,959,4969
5859,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/nav_sidebar.js,200,OK,52,981,3063
5860,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,50,859,1540
5861,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/theme.js,200,OK,50,981,1653
5862,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,55,1107,4184
5864,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/nav_sidebar.css,200,OK,53,974,2810
5865,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,34,859,1540
5866,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc,200,OK,39,894,930
5867,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api,401,Unauthorized,45,920,58
5868,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,35,920,58
5869,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,62,894,930
5870,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/login.css,200,OK,67,973,951
5871,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,62,859,1540
5874,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,54,859,1540
5875,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/insQ.min.js,200,OK,55,981,2093
5876,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,49,849,2
5877,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,53,859,1540
5878,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,34,859,1540
5879,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,53,859,1540
5880,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,34,859,1540
5881,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,31,859,1540
5882,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/immutable.min.js,200,OK,31,983,56904
5883,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,36,974,2808
5884,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,35,976,22154
5885,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/responsive.css,200,OK,66,976,16632
5886,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,33,1107,4184
5888,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc,404,Not Found,31,859,1540
5889,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc/redoc-logo.png,200,OK,31,959,4969
5890,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/nav_sidebar.js,200,OK,26,981,3063
5891,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,27,859,1540
5892,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/theme.js,200,OK,27,981,1653
5893,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/nav_sidebar.css,200,OK,25,974,2810
5894,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,27,858,143
5896,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,12,859,1540
5897,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin,200,OK,45,1107,4184
5899,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/,200,OK,65,1107,4184
5901,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health,200,OK,29,849,2
5903,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,18,920,58
5904,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,19,894,930
5905,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/login.css,200,OK,19,973,951
5906,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,21,859,1540
5907,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,20,859,1540
5908,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/insQ.min.js,200,OK,22,981,2093
5909,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,22,849,2
5910,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,24,859,1540
5911,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,25,859,1540
5912,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,28,859,1540
5913,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login,200,OK,29,1107,4194
5915,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,29,859,1540
5916,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,30,859,1540
5917,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/immutable.min.js,200,OK,30,983,56904
5918,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,32,976,22154
5919,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,32,974,2808
5920,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/responsive.css,200,OK,32,976,16632
5921,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc/redoc-logo.png,200,OK,33,959,4969
5922,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc,404,Not Found,34,859,1540
5923,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/nav_sidebar.js,200,OK,33,981,3063
5924,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/theme.js,200,OK,32,981,1653
5925,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/nav_sidebar.css,200,OK,32,974,2810
5926,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,35,859,1540
5927,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth,404,Not Found,32,859,1540
5928,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/,401,Unauthorized,28,920,58
5929,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/login.css,200,OK,28,973,951
5930,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,37,1107,4184
5932,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,31,894,930
5933,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,29,859,1540
5934,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,29,859,1540
5935,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,30,849,2
5936,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/insQ.min.js,200,OK,31,981,2093
5937,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,33,1107,4184
5939,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,31,859,1540
5940,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,32,859,1540
5941,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,32,859,1540
5942,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,32,859,1540
5943,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,30,859,1540
5944,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/immutable.min.js,200,OK,31,983,56904
5945,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,31,976,22154
5946,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,30,974,2808
5947,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/responsive.css,200,OK,31,976,16632
5948,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc,200,OK,33,894,930
5950,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api,401,Unauthorized,34,920,58
5952,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc,404,Not Found,30,859,1540
5953,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc/redoc-logo.png,200,OK,30,959,4969
5954,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/theme.js,200,OK,30,981,1653
5955,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js/nav_sidebar.js,200,OK,30,981,3063
5956,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/js,404,Not Found,29,859,1540
5957,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/nav_sidebar.css,200,OK,31,974,2810
5958,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/login.css,200,OK,27,973,951
5959,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/redoc/,200,OK,26,894,930
5960,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static,404,Not Found,27,859,1540
5961,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health/,200,OK,26,849,2
5962,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/sitemap.xml,404,Not Found,27,859,1540
5963,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/insQ.min.js,200,OK,26,981,2093
5964,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/api/auth/,404,Not Found,25,859,1540
5965,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,POST,http://localhost:8000/admin/login/?next=/admin/,429,Too Many Requests,26,858,143
5967,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/robots.txt,404,Not Found,27,859,1540
5968,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/,200,OK,30,1107,4184
5970,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/health,200,OK,34,849,2
5972,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css,404,Not Found,28,859,1540
5973,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin,404,Not Found,28,859,1540
5974,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/admin/login/?next=/admin/,200,OK,32,1107,4184
5976,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg,404,Not Found,30,859,1540
5977,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/immutable.min.js,200,OK,28,983,56904
5978,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/base.css,200,OK,28,976,22154
5979,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/dark_mode.css,200,OK,29,974,2808
5980,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/admin/css/responsive.css,200,OK,27,976,16632
5981,Sun Oct 12 16:54:39 PST 2025,Sun Oct 12 16:54:39 PST 2025,GET,http://localhost:8000/static/drf-yasg/redoc/redoc-logo.png,200,OK,27,959,4969
